
Pavarde       Vardas         Galutinis (Vid.)    Galutinis (Med.)    
Pavarde3397    Vardas3397     2.84                x.xx                
Pavarde3921    Vardas3921     2.84                x.xx                
Pavarde7483    Vardas7483     2.84                x.xx                
Pavarde6934    Vardas6934     2.84                x.xx                
Pavarde39      Vardas39       2.84                x.xx                
Pavarde1137    Vardas1137     2.84                x.xx                
Pavarde9436    Vardas9436     2.84                x.xx                
Pavarde9726    Vardas9726     2.84                x.xx                
Pavarde7692    Vardas7692     2.84                x.xx                
Pavarde7217    Vardas7217     2.84                x.xx                
Pavarde8876    Vardas8876     2.84                x.xx                
Pavarde1368    Vardas1368     2.84                x.xx                
Pavarde2736    Vardas2736     2.84                x.xx                
Pavarde3913    Vardas3913     2.84                x.xx                
Pavarde3439    Vardas3439     2.84                x.xx                
Pavarde5207    Vardas5207     2.84                x.xx                
Pavarde422     Vardas422      2.84                x.xx                
Pavarde5094    Vardas5094     2.84                x.xx                
Pavarde6302    Vardas6302     2.84                x.xx                
Pavarde9372    Vardas9372     2.84                x.xx                
Pavarde168     Vardas168      2.84                x.xx                
Pavarde2720    Vardas2720     2.84                x.xx                
Pavarde7705    Vardas7705     2.84                x.xx                
Pavarde8025    Vardas8025     2.84                x.xx                
Pavarde7547    Vardas7547     2.84                x.xx                
Pavarde1572    Vardas1572     2.84                x.xx                
Pavarde805     Vardas805      2.84                x.xx                
Pavarde7320    Vardas7320     2.84                x.xx                
Pavarde8965    Vardas8965     2.84                x.xx                
Pavarde7344    Vardas7344     2.84                x.xx                
Pavarde6535    Vardas6535     2.84                x.xx                
Pavarde4997    Vardas4997     2.84                x.xx                
Pavarde4743    Vardas4743     2.84                x.xx                
Pavarde631     Vardas631      2.84                x.xx                
Pavarde2849    Vardas2849     2.84                x.xx                
Pavarde5131    Vardas5131     2.84                x.xx                
Pavarde1394    Vardas1394     2.84                x.xx                
Pavarde4138    Vardas4138     2.84                x.xx                
Pavarde6487    Vardas6487     2.84                x.xx                
Pavarde5410    Vardas5410     2.84                x.xx                
Pavarde7563    Vardas7563     2.84                x.xx                
Pavarde6628    Vardas6628     2.84                x.xx                
Pavarde8889    Vardas8889     2.84                x.xx                
Pavarde6375    Vardas6375     2.84                x.xx                
Pavarde2626    Vardas2626     2.84                x.xx                
Pavarde1000    Vardas1000     2.84                x.xx                
Pavarde791     Vardas791      2.84                x.xx                
Pavarde1281    Vardas1281     2.84                x.xx                
Pavarde4709    Vardas4709     2.84                x.xx                
Pavarde7405    Vardas7405     2.85                x.xx                
Pavarde9026    Vardas9026     2.85                x.xx                
Pavarde3999    Vardas3999     2.85                x.xx                
Pavarde9053    Vardas9053     2.85                x.xx                
Pavarde9142    Vardas9142     2.85                x.xx                
Pavarde1725    Vardas1725     2.85                x.xx                
Pavarde3074    Vardas3074     2.85                x.xx                
Pavarde1516    Vardas1516     2.85                x.xx                
Pavarde6109    Vardas6109     2.85                x.xx                
Pavarde9188    Vardas9188     2.85                x.xx                
Pavarde6980    Vardas6980     2.85                x.xx                
Pavarde937     Vardas937      2.85                x.xx                
Pavarde9572    Vardas9572     2.87                x.xx                
Pavarde1890    Vardas1890     2.87                x.xx                
